规范	定义类	定义名	部分	成员类	成员名	显式暴露
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	unloadEventStart	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	unloadEventEnd	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	domInteractive	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	domContentLoadedEventStart	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	domContentLoadedEventEnd	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	domComplete	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	loadEventStart	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	loadEventEnd	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	type	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	redirectCount	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	criticalCHRestart	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	notRestoredReasons	Window
navigation-timing	interface	PerformanceNavigationTiming	0	attribute	confidence	Window
navigation-timing	interface	PerformanceNavigationTiming	0	operation	toJSON	Window
navigation-timing	enum	NavigationTimingType	0			
navigation-timing	interface	PerformanceTimingConfidence	0	attribute	randomizedTriggerRate	Window
navigation-timing	interface	PerformanceTimingConfidence	0	attribute	value	Window
navigation-timing	interface	PerformanceTimingConfidence	0	operation	toJSON	Window
navigation-timing	enum	PerformanceTimingConfidenceValue	0			
navigation-timing	interface	PerformanceTiming	0	attribute	navigationStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	unloadEventStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	unloadEventEnd	Window
navigation-timing	interface	PerformanceTiming	0	attribute	redirectStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	redirectEnd	Window
navigation-timing	interface	PerformanceTiming	0	attribute	fetchStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	domainLookupStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	domainLookupEnd	Window
navigation-timing	interface	PerformanceTiming	0	attribute	connectStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	connectEnd	Window
navigation-timing	interface	PerformanceTiming	0	attribute	secureConnectionStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	requestStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	responseStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	responseEnd	Window
navigation-timing	interface	PerformanceTiming	0	attribute	domLoading	Window
navigation-timing	interface	PerformanceTiming	0	attribute	domInteractive	Window
navigation-timing	interface	PerformanceTiming	0	attribute	domContentLoadedEventStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	domContentLoadedEventEnd	Window
navigation-timing	interface	PerformanceTiming	0	attribute	domComplete	Window
navigation-timing	interface	PerformanceTiming	0	attribute	loadEventStart	Window
navigation-timing	interface	PerformanceTiming	0	attribute	loadEventEnd	Window
navigation-timing	interface	PerformanceTiming	0	operation	toJSON	Window
navigation-timing	interface	PerformanceNavigation	0	const	TYPE_NAVIGATE	Window
navigation-timing	interface	PerformanceNavigation	0	const	TYPE_RELOAD	Window
navigation-timing	interface	PerformanceNavigation	0	const	TYPE_BACK_FORWARD	Window
navigation-timing	interface	PerformanceNavigation	0	const	TYPE_RESERVED	Window
navigation-timing	interface	PerformanceNavigation	0	attribute	type	Window
navigation-timing	interface	PerformanceNavigation	0	attribute	redirectCount	Window
navigation-timing	interface	PerformanceNavigation	0	operation	toJSON	Window
navigation-timing	interface	Performance	1	attribute	timing	Window
navigation-timing	interface	Performance	1	attribute	navigation	Window
netinfo	enum	ConnectionType	0			
netinfo	enum	EffectiveConnectionType	0			
netinfo	interface mixin	NavigatorNetworkInformation	0	attribute	connection	
netinfo	includes	Navigator	0		NavigatorNetworkInformation	
netinfo	includes	WorkerNavigator	0		NavigatorNetworkInformation	
netinfo	interface	NetworkInformation	0	attribute	type	Window,Worker
netinfo	interface	NetworkInformation	0	attribute	effectiveType	Window,Worker
netinfo	interface	NetworkInformation	0	attribute	downlinkMax	Window,Worker
netinfo	interface	NetworkInformation	0	attribute	downlink	Window,Worker
netinfo	interface	NetworkInformation	0	attribute	rtt	Window,Worker
netinfo	interface	NetworkInformation	0	attribute	onchange	Window,Worker
netinfo	typedef	Megabit	0			
netinfo	typedef	Millisecond	0			
notifications	interface	Notification	0	constructor	constructor	Window,Worker
notifications	interface	Notification	0	attribute	permission	Window,Worker
notifications	interface	Notification	0	operation	requestPermission	Window,Worker
notifications	interface	Notification	0	attribute	maxActions	Window,Worker
notifications	interface	Notification	0	attribute	onclick	Window,Worker
notifications	interface	Notification	0	attribute	onshow	Window,Worker
notifications	interface	Notification	0	attribute	onerror	Window,Worker
notifications	interface	Notification	0	attribute	onclose	Window,Worker
notifications	interface	Notification	0	attribute	title	Window,Worker
notifications	interface	Notification	0	attribute	dir	Window,Worker
notifications	interface	Notification	0	attribute	lang	Window,Worker
notifications	interface	Notification	0	attribute	body	Window,Worker
notifications	interface	Notification	0	attribute	navigate	Window,Worker
notifications	interface	Notification	0	attribute	tag	Window,Worker
notifications	interface	Notification	0	attribute	image	Window,Worker
notifications	interface	Notification	0	attribute	icon	Window,Worker
notifications	interface	Notification	0	attribute	badge	Window,Worker
notifications	interface	Notification	0	attribute	vibrate	Window,Worker
notifications	interface	Notification	0	attribute	timestamp	Window,Worker
notifications	interface	Notification	0	attribute	renotify	Window,Worker
notifications	interface	Notification	0	attribute	silent	Window,Worker
notifications	interface	Notification	0	attribute	requireInteraction	Window,Worker
notifications	interface	Notification	0	attribute	data	Window,Worker
notifications	interface	Notification	0	attribute	actions	Window,Worker
notifications	interface	Notification	0	operation	close	Window,Worker
notifications	dictionary	NotificationOptions	0	field	dir	
notifications	dictionary	NotificationOptions	0	field	lang	
notifications	dictionary	NotificationOptions	0	field	body	
notifications	dictionary	NotificationOptions	0	field	navigate	
notifications	dictionary	NotificationOptions	0	field	tag	
notifications	dictionary	NotificationOptions	0	field	image	
notifications	dictionary	NotificationOptions	0	field	icon	
notifications	dictionary	NotificationOptions	0	field	badge	
notifications	dictionary	NotificationOptions	0	field	vibrate	
notifications	dictionary	NotificationOptions	0	field	timestamp	
notifications	dictionary	NotificationOptions	0	field	renotify	
notifications	dictionary	NotificationOptions	0	field	silent	
notifications	dictionary	NotificationOptions	0	field	requireInteraction	
notifications	dictionary	NotificationOptions	0	field	data	
notifications	dictionary	NotificationOptions	0	field	actions	
notifications	enum	NotificationPermission	0			
notifications	enum	NotificationDirection	0			
notifications	dictionary	NotificationAction	0	field	action	
notifications	dictionary	NotificationAction	0	field	title	
notifications	dictionary	NotificationAction	0	field	navigate	
notifications	dictionary	NotificationAction	0	field	icon	
notifications	callback	NotificationPermissionCallback	0			
notifications	dictionary	GetNotificationOptions	0	field	tag	
notifications	interface	ServiceWorkerRegistration	1	operation	showNotification	
notifications	interface	ServiceWorkerRegistration	1	operation	getNotifications	
notifications	interface	NotificationEvent	0	constructor	constructor	ServiceWorker
notifications	interface	NotificationEvent	0	attribute	notification	ServiceWorker
notifications	interface	NotificationEvent	0	attribute	action	ServiceWorker
notifications	dictionary	NotificationEventInit	0	field	notification	
notifications	dictionary	NotificationEventInit	0	field	action	
notifications	interface	ServiceWorkerGlobalScope	1	attribute	onnotificationclick	
notifications	interface	ServiceWorkerGlobalScope	1	attribute	onnotificationclose	
