api.HTMLAnchorElement.target	1	1	1
api.HTMLAnchorElement.text	1	1	1
api.HTMLAnchorElement.toString	1	1	1
api.HTMLAnchorElement.type	1	1	1
api.HTMLAnchorElement.username	1	1	1
api.HTMLAreaElement	1	1	1
api.HTMLAreaElement.alt	1	1	1
api.HTMLAreaElement.attributionSrc	1	0	0
api.HTMLAreaElement.coords	1	1	1
api.HTMLAreaElement.download	1	1	1
api.HTMLAreaElement.hash	1	1	1
api.HTMLAreaElement.host	1	1	1
api.HTMLAreaElement.hostname	1	1	1
api.HTMLAreaElement.href	1	1	1
api.HTMLAreaElement.hreflang	0	1	0
api.HTMLAreaElement.interestForElement	1	0	0
api.HTMLAreaElement.noHref	1	1	1
api.HTMLAreaElement.origin	1	1	1
api.HTMLAreaElement.password	1	1	1
api.HTMLAreaElement.pathname	1	1	1
api.HTMLAreaElement.ping	1	1	1
api.HTMLAreaElement.port	1	1	1
api.HTMLAreaElement.protocol	1	1	1
api.HTMLAreaElement.referrerPolicy	1	1	1
api.HTMLAreaElement.referrerPolicy.no-referrer-when-downgrade	1	0	1
api.HTMLAreaElement.referrerPolicy.origin-when-cross-origin	1	0	1
api.HTMLAreaElement.referrerPolicy.unsafe-url	1	0	1
api.HTMLAreaElement.rel	1	1	1
api.HTMLAreaElement.relList	1	1	1
api.HTMLAreaElement.search	1	1	1
api.HTMLAreaElement.shape	1	1	1
api.HTMLAreaElement.target	1	1	1
api.HTMLAreaElement.toString	1	1	1
api.HTMLAreaElement.type	0	1	0
api.HTMLAreaElement.username	1	1	1
api.HTMLAudioElement.Audio	1	1	1
api.HTMLAudioElement	1	1	1
api.HTMLBRElement	1	1	1
api.HTMLBRElement.clear	1	1	1
api.HTMLBaseElement	1	1	1
api.HTMLBaseElement.href	1	1	1
api.HTMLBaseElement.href.forbid_data_javascript_urls	0	1	1
api.HTMLBaseElement.href.forbid_special_characters	1	1	1
api.HTMLBaseElement.target	1	1	1
api.HTMLBodyElement	1	1	1
api.HTMLBodyElement.aLink	1	1	1
api.HTMLBodyElement.background	1	1	1
api.HTMLBodyElement.bgColor	1	1	1
api.HTMLBodyElement.link	1	1	1
api.HTMLBodyElement.orientationchange_event	0	0	0
api.HTMLBodyElement.text	1	1	1
api.HTMLBodyElement.vLink	1	1	1
api.HTMLButtonElement	1	1	1
api.HTMLButtonElement.checkValidity	1	1	1
api.HTMLButtonElement.command	1	1	1
api.HTMLButtonElement.command.request-close	1	1	1
api.HTMLButtonElement.commandForElement	1	1	1
api.HTMLButtonElement.commandForElement.implicit_anchor_reference	1	1	1
api.HTMLButtonElement.disabled	1	1	1
api.HTMLButtonElement.form	1	1	1
api.HTMLButtonElement.formAction	1	1	1
api.HTMLButtonElement.formEnctype	1	1	1
api.HTMLButtonElement.formMethod	1	1	1
api.HTMLButtonElement.formNoValidate	1	1	1
api.HTMLButtonElement.formTarget	1	1	1
api.HTMLButtonElement.interestForElement	1	0	0
api.HTMLButtonElement.labels	1	1	1
api.HTMLButtonElement.name	1	1	1
api.HTMLButtonElement.popoverTargetAction	1	1	1
api.HTMLButtonElement.popoverTargetElement	1	1	1
api.HTMLButtonElement.popoverTargetElement.implicit_anchor_reference	1	1	1
api.HTMLButtonElement.reportValidity	1	1	1
api.HTMLButtonElement.setCustomValidity	1	1	1
api.HTMLButtonElement.type	1	1	1
api.HTMLButtonElement.validationMessage	1	1	1
api.HTMLButtonElement.validity	1	1	1
api.HTMLButtonElement.value	1	1	1
api.HTMLButtonElement.willValidate	1	1	1
api.HTMLCameraElement	1	0	0
api.HTMLCameraElement.cancel_event	1	0	0
api.HTMLCameraElement.error	1	0	0
api.HTMLCameraElement.error_event	1	0	0
api.HTMLCameraElement.setConstraints	1	0	0
api.HTMLCameraElement.track	1	0	0
api.HTMLCameraElement.track_event	1	0	0
api.HTMLCanvasElement	1	1	1
api.HTMLCanvasElement.captureStream	1	1	1
api.HTMLCanvasElement.contextlost_event	1	1	0
api.HTMLCanvasElement.contextrestored_event	1	1	0
api.HTMLCanvasElement.getContext.2d_context	1	1	1
api.HTMLCanvasElement.getContext.2d_context.options_alpha_parameter	1	1	0
api.HTMLCanvasElement.getContext.2d_context.options_colorSpace_parameter	1	0	1
api.HTMLCanvasElement.getContext.2d_context.options_colorType_parameter	1	0	0
api.HTMLCanvasElement.getContext.2d_context.options_desynchronized_parameter	1	0	1
api.HTMLCanvasElement.getContext.2d_context.options_willReadFrequently_parameter	1	1	1
api.HTMLCanvasElement.getContext	1	1	1
api.HTMLCanvasElement.getContext.bitmaprenderer_context	1	1	1
api.HTMLCanvasElement.getContext.bitmaprenderer_context.options_alpha_parameter	1	0	1
api.HTMLCanvasElement.getContext.webgl2_context	1	1	1
api.HTMLCanvasElement.getContext.webgl2_context.options_alpha_parameter	1	1	1
api.HTMLCanvasElement.getContext.webgl2_context.options_desynchronized_parameter	1	0	0
api.HTMLCanvasElement.getContext.webgl2_context.options_failIfMajorPerformanceCaveat_parameter	1	1	1
api.HTMLCanvasElement.getContext.webgl2_context.options_powerPreference_parameter	1	1	1
api.HTMLCanvasElement.getContext.webgl_context	1	1	1
api.HTMLCanvasElement.getContext.webgl_context.options_alpha_parameter	1	1	1
api.HTMLCanvasElement.getContext.webgl_context.options_desynchronized_parameter	1	0	0
api.HTMLCanvasElement.getContext.webgl_context.options_failIfMajorPerformanceCaveat_parameter	1	1	1
api.HTMLCanvasElement.getContext.webgl_context.options_powerPreference_parameter	1	1	1
api.HTMLCanvasElement.getContext.webgpu_context	1	1	1
api.HTMLCanvasElement.height	1	1	1
api.HTMLCanvasElement.mozOpaque	0	1	0
api.HTMLCanvasElement.mozPrintCallback	0	1	0
api.HTMLCanvasElement.toBlob	1	1	1
api.HTMLCanvasElement.toBlob.quality_parameter	1	1	1
api.HTMLCanvasElement.toBlob.type_parameter_jpeg	1	1	1
api.HTMLCanvasElement.toBlob.type_parameter_png	1	1	1
api.HTMLCanvasElement.toBlob.type_parameter_webp	1	1	0
api.HTMLCanvasElement.toDataURL	1	1	1
api.HTMLCanvasElement.toDataURL.type_parameter_jpeg	1	1	1
api.HTMLCanvasElement.toDataURL.type_parameter_png	1	1	1
api.HTMLCanvasElement.toDataURL.type_parameter_webp	1	1	0
api.HTMLCanvasElement.transferControlToOffscreen	1	1	1
api.HTMLCanvasElement.webglcontextcreationerror_event	1	1	1
api.HTMLCanvasElement.webglcontextlost_event	1	1	1
api.HTMLCanvasElement.webglcontextrestored_event	1	1	1
api.HTMLCanvasElement.width	1	1	1
api.HTMLCollection	1	1	1
api.HTMLCollection.item	1	1	1
api.HTMLCollection.length	1	1	1
api.HTMLCollection.namedItem	1	1	1
api.HTMLDListElement	1	1	1
api.HTMLDListElement.compact	1	1	1
api.HTMLDataElement	1	1	1
api.HTMLDataElement.value	1	1	1
api.HTMLDataListElement	1	1	1
api.HTMLDataListElement.options	1	1	1
api.HTMLDetailsElement	1	1	1
api.HTMLDetailsElement.name	1	1	1
api.HTMLDetailsElement.open	1	1	1
api.HTMLDialogElement	1	1	1
api.HTMLDialogElement.cancel_event	1	1	1
api.HTMLDialogElement.close	1	1	1
api.HTMLDialogElement.close_event	1	1	1
api.HTMLDialogElement.closedBy	1	1	1
api.HTMLDialogElement.open	1	1	1
api.HTMLDialogElement.requestClose	1	1	1
api.HTMLDialogElement.returnValue	1	1	1
api.HTMLDialogElement.show	1	1	1
api.HTMLDialogElement.showModal	1	1	1
api.HTMLDirectoryElement	1	1	1
api.HTMLDirectoryElement.compact	1	1	1
api.HTMLDivElement	1	1	1
api.HTMLDivElement.align	1	1	1
api.HTMLDocument	1	1	1
api.HTMLElement	1	1	1
api.HTMLElement.accessKey	1	1	1
api.HTMLElement.accessKeyLabel	0	1	1
api.HTMLElement.anchorElement	0	0	0
api.HTMLElement.attachInternals	1	1	1
api.HTMLElement.attributeStyleMap	1	1	1
api.HTMLElement.autocapitalize	1	1	0
api.HTMLElement.autocorrect	1	1	1
api.HTMLElement.autofocus	1	1	1
api.HTMLElement.beforetoggle_event	1	1	1
api.HTMLElement.beforetoggle_event.dialog_elements	1	1	1
api.HTMLElement.beforetoggle_event.popover_elements	1	1	1
api.HTMLElement.blur	1	1	1
api.HTMLElement.change_event	1	1	1
api.HTMLElement.click	1	1	1
api.HTMLElement.command_event	1	1	1
api.HTMLElement.containerTiming	0	0	0
api.HTMLElement.containerTimingIgnore	0	0	0
api.HTMLElement.contentEditable	1	1	1
api.HTMLElement.contentEditable.plaintext-only	1	1	1
api.HTMLElement.dataset	1	1	1
api.HTMLElement.dir	1	1	1
api.HTMLElement.drag_event	1	1	1
api.HTMLElement.dragend_event	1	1	1
api.HTMLElement.dragenter_event	1	1	1
api.HTMLElement.dragexit_event	0	1	1
api.HTMLElement.draggable	1	1	1
api.HTMLElement.dragleave_event	1	1	1
api.HTMLElement.dragover_event	1	1	1
api.HTMLElement.dragstart_event	1	1	1
api.HTMLElement.drop_event	1	1	1
api.HTMLElement.editContext	1	0	0
api.HTMLElement.enterKeyHint	1	1	1
api.HTMLElement.error_event	1	1	1
api.HTMLElement.focus	1	1	1
api.HTMLElement.focus.options_focusVisible_parameter	1	1	1
api.HTMLElement.focus.options_preventScroll_parameter	1	1	1
api.HTMLElement.headingOffset	0	0	0
api.HTMLElement.headingReset	0	0	0
api.HTMLElement.hidden	1	1	1
api.HTMLElement.hidePopover	1	1	1
api.HTMLElement.inert	1	1	1
api.HTMLElement.inert.ignores_find_in_page	1	1	0
api.HTMLElement.innerText	1	1	1
api.HTMLElement.inputMode	1	1	1
api.HTMLElement.interest_event	1	0	0
api.HTMLElement.isContentEditable	1	1	1
api.HTMLElement.lang	1	1	1
api.HTMLElement.load_event	1	1	1
api.HTMLElement.loseinterest_event	1	0	0
api.HTMLElement.nonce	1	1	1
api.HTMLElement.offsetHeight	1	1	1
api.HTMLElement.offsetLeft	1	1	1
api.HTMLElement.offsetParent	1	1	1
api.HTMLElement.offsetTop	1	1	1
api.HTMLElement.offsetWidth	1	1	1
api.HTMLElement.outerText	1	1	1
api.HTMLElement.popover	1	1	1
api.HTMLElement.popover.hint	1	1	1
api.HTMLElement.showPopover	1	1	1
api.HTMLElement.showPopover.options_source_parameter	1	1	1
api.HTMLElement.showPopover.options_source_parameter.implicit_anchor_reference	1	1	1
api.HTMLElement.spellcheck	1	1	1
api.HTMLElement.style	1	1	1
api.HTMLElement.style.returns_CSSStyleProperties	0	1	1
api.HTMLElement.tabIndex	1	1	1
api.HTMLElement.title	1	1	1
api.HTMLElement.togglePopover	1	1	1
api.HTMLElement.togglePopover.force_parameter	1	1	1
api.HTMLElement.togglePopover.options_force_parameter	1	1	1
api.HTMLElement.togglePopover.options_source_parameter	1	1	1
api.HTMLElement.togglePopover.options_source_parameter.implicit_anchor_reference	1	1	1
api.HTMLElement.togglePopover.returns_boolean	1	1	1
api.HTMLElement.toggle_event	1	1	1
api.HTMLElement.toggle_event.details_elements	1	1	1
api.HTMLElement.toggle_event.details_elements.uses_toggleevent	1	1	1
api.HTMLElement.toggle_event.dialog_elements	1	1	1
api.HTMLElement.toggle_event.popover_elements	1	1	1
api.HTMLElement.translate	1	1	1
api.HTMLElement.virtualKeyboardPolicy	1	0	0
api.HTMLElement.writingSuggestions	1	0	1
api.HTMLEmbedElement	1	1	1
api.HTMLEmbedElement.align	1	1	1
api.HTMLEmbedElement.getSVGDocument	1	1	1
api.HTMLEmbedElement.height	1	1	1
api.HTMLEmbedElement.name	1	1	1
api.HTMLEmbedElement.src	1	1	1
api.HTMLEmbedElement.type	1	1	1
api.HTMLEmbedElement.width	1	1	1
api.HTMLFencedFrameElement	1	0	0
api.HTMLFencedFrameElement.allow	1	0	0
api.HTMLFencedFrameElement.config	1	0	0
api.HTMLFencedFrameElement.height	1	0	0
api.HTMLFencedFrameElement.sandbox	1	0	0
api.HTMLFencedFrameElement.width	1	0	0
api.HTMLFieldSetElement	1	1	1
api.HTMLFieldSetElement.checkValidity	1	1	1
api.HTMLFieldSetElement.disabled	1	1	1
api.HTMLFieldSetElement.elements	1	1	1
api.HTMLFieldSetElement.elements.type_HTMLCollection	1	1	1
api.HTMLFieldSetElement.form	1	1	1
api.HTMLFieldSetElement.name	1	1	1
api.HTMLFieldSetElement.reportValidity	1	1	1
api.HTMLFieldSetElement.setCustomValidity	1	1	1
api.HTMLFieldSetElement.type	1	1	1
api.HTMLFieldSetElement.validationMessage	1	1	1
api.HTMLFieldSetElement.validity	1	1	1
api.HTMLFieldSetElement.willValidate	1	1	1
api.HTMLFontElement	1	1	1
api.HTMLFontElement.color	1	1	1
api.HTMLFontElement.face	1	1	1
api.HTMLFontElement.size	1	1	1
api.HTMLFormControlsCollection	1	1	1
api.HTMLFormControlsCollection.namedItem	1	1	1
api.HTMLFormElement	1	1	1
api.HTMLFormElement.acceptCharset	1	1	1
api.HTMLFormElement.action	1	1	1
api.HTMLFormElement.autocomplete	1	1	1
api.HTMLFormElement.checkValidity	1	1	1
api.HTMLFormElement.elements	1	1	1
api.HTMLFormElement.encoding	1	1	1
api.HTMLFormElement.enctype	1	1	1
api.HTMLFormElement.formdata_event	1	1	1
api.HTMLFormElement.length	1	1	1
api.HTMLFormElement.method	1	1	1
api.HTMLFormElement.name	1	1	1
api.HTMLFormElement.noValidate	1	1	1
api.HTMLFormElement.rel	1	1	1
api.HTMLFormElement.relList	1	1	1
api.HTMLFormElement.reportValidity	1	1	1
api.HTMLFormElement.requestSubmit	1	1	1
api.HTMLFormElement.reset	1	1	1
api.HTMLFormElement.reset_event	1	1	1
api.HTMLFormElement.submit	1	1	1
api.HTMLFormElement.submit_event	1	1	1
api.HTMLFormElement.target	1	1	1
api.HTMLFrameElement	1	1	1
api.HTMLFrameElement.contentDocument	1	1	1
api.HTMLFrameElement.contentWindow	1	1	1
api.HTMLFrameElement.frameBorder	1	1	1
api.HTMLFrameElement.longDesc	1	1	1
api.HTMLFrameElement.marginHeight	1	1	1
api.HTMLFrameElement.marginWidth	1	1	1
api.HTMLFrameElement.name	1	1	1
api.HTMLFrameElement.noResize	1	1	1
api.HTMLFrameElement.scrolling	1	1	1
api.HTMLFrameElement.src	1	1	1
api.HTMLFrameSetElement	1	1	1
api.HTMLFrameSetElement.cols	1	1	1
api.HTMLFrameSetElement.rows	1	1	1
api.HTMLGeolocationElement	1	0	0
api.HTMLGeolocationElement.autolocate	1	0	0
api.HTMLGeolocationElement.error	1	0	0
api.HTMLGeolocationElement.initialPermissionStatus	1	0	0
api.HTMLGeolocationElement.invalidReason	1	0	0
api.HTMLGeolocationElement.isValid	1	0	0
api.HTMLGeolocationElement.location_event	1	0	0
api.HTMLGeolocationElement.permissionStatus	1	0	0
api.HTMLGeolocationElement.position	1	0	0
api.HTMLGeolocationElement.promptaction_event	1	0	0
api.HTMLGeolocationElement.promptdismiss_event	1	0	0
api.HTMLGeolocationElement.validationstatuschange_event	1	0	0
api.HTMLGeolocationElement.watch	1	0	0
api.HTMLHRElement	1	1	1
api.HTMLHRElement.align	1	1	1
api.HTMLHRElement.color	1	1	1
api.HTMLHRElement.noShade	1	1	1
api.HTMLHRElement.size	1	1	1
api.HTMLHRElement.width	1	1	1
api.HTMLHeadElement	1	1	1
api.HTMLHeadingElement	1	1	1
api.HTMLHeadingElement.align	1	1	1
api.HTMLHtmlElement	1	1	1
api.HTMLHtmlElement.version	1	1	1
api.HTMLIFrameElement	1	1	1
api.HTMLIFrameElement.adAuctionHeaders	1	0	0
api.HTMLIFrameElement.align	1	1	1
api.HTMLIFrameElement.allow	1	1	1
api.HTMLIFrameElement.allowFullscreen	1	1	1
api.HTMLIFrameElement.allowPaymentRequest	1	0	0
api.HTMLIFrameElement.browsingTopics	0	0	0
api.HTMLIFrameElement.contentDocument	1	1	1
api.HTMLIFrameElement.contentWindow	1	1	1
api.HTMLIFrameElement.credentialless	1	0	0
api.HTMLIFrameElement.csp	1	0	0
api.HTMLIFrameElement.featurePolicy	1	0	0
api.HTMLIFrameElement.frameBorder	1	1	1
api.HTMLIFrameElement.getSVGDocument	1	1	1
api.HTMLIFrameElement.height	1	1	1
api.HTMLIFrameElement.loading	1	1	1
api.HTMLIFrameElement.longDesc	1	1	1
api.HTMLIFrameElement.marginHeight	1	1	1
api.HTMLIFrameElement.marginWidth	1	1	1
api.HTMLIFrameElement.name	1	1	1
api.HTMLIFrameElement.privateToken	1	0	0
api.HTMLIFrameElement.referrerPolicy	1	1	1
api.HTMLIFrameElement.referrerPolicy.no-referrer-when-downgrade	1	0	1
api.HTMLIFrameElement.referrerPolicy.origin-when-cross-origin	1	0	1
api.HTMLIFrameElement.referrerPolicy.unsafe-url	1	0	1
api.HTMLIFrameElement.sandbox	1	1	1
api.HTMLIFrameElement.scrolling	1	1	1
api.HTMLIFrameElement.sharedStorageWritable	1	0	0
api.HTMLIFrameElement.src	1	1	1
api.HTMLIFrameElement.srcdoc	1	1	1
api.HTMLIFrameElement.srcdoc.enforces_trusted_types	1	1	1
api.HTMLIFrameElement.width	1	1	1
api.HTMLImageElement.Image	1	1	1
api.HTMLImageElement	1	1	1
api.HTMLImageElement.align	1	1	1
api.HTMLImageElement.alt	1	1	1
api.HTMLImageElement.attributionSrc	1	0	0
api.HTMLImageElement.border	1	1	1
api.HTMLImageElement.complete	1	1	1
api.HTMLImageElement.crossOrigin	1	1	1
api.HTMLImageElement.currentSrc	1	1	1
api.HTMLImageElement.decode	1	1	1
api.HTMLImageElement.decoding	1	1	1
api.HTMLImageElement.fetchPriority	1	1	1
api.HTMLImageElement.height	1	1	1
api.HTMLImageElement.hspace	1	1	1
api.HTMLImageElement.isMap	1	1	1
api.HTMLImageElement.loading	1	1	1
api.HTMLImageElement.longDesc	1	1	1
api.HTMLImageElement.lowsrc	1	1	1
api.HTMLImageElement.name	1	1	1
api.HTMLImageElement.naturalHeight	1	1	1
api.HTMLImageElement.naturalWidth	1	1	1
api.HTMLImageElement.referrerPolicy	1	1	1
api.HTMLImageElement.referrerPolicy.no-referrer-when-downgrade	1	0	1
api.HTMLImageElement.referrerPolicy.origin-when-cross-origin	1	0	1
api.HTMLImageElement.referrerPolicy.unsafe-url	1	0	1
api.HTMLImageElement.sharedStorageWritable	1	0	0
api.HTMLImageElement.sizes	1	1	1
api.HTMLImageElement.sizes.auto	1	1	1
api.HTMLImageElement.src	1	1	1
api.HTMLImageElement.srcset	1	1	1
api.HTMLImageElement.useMap	1	1	1
api.HTMLImageElement.vspace	1	1	1
api.HTMLImageElement.width	1	1	1
api.HTMLImageElement.x	1	1	1
api.HTMLImageElement.y	1	1	1
api.HTMLInputElement	1	1	1
api.HTMLInputElement.accept	1	1	1
api.HTMLInputElement.align	1	1	1
api.HTMLInputElement.alpha	0	1	1
api.HTMLInputElement.alt	1	1	1
api.HTMLInputElement.autocomplete	1	1	1
api.HTMLInputElement.cancel_event	1	1	1
api.HTMLInputElement.capture	0	0	0
api.HTMLInputElement.checkValidity	1	1	1
api.HTMLInputElement.checked	1	1	1
api.HTMLInputElement.colorSpace	0	1	1
api.HTMLInputElement.defaultChecked	1	1	1
api.HTMLInputElement.defaultValue	1	1	1
api.HTMLInputElement.dirName	1	1	1
api.HTMLInputElement.disabled	1	1	1
api.HTMLInputElement.files	1	1	1
api.HTMLInputElement.form	1	1	1
api.HTMLInputElement.formAction	1	1	1
api.HTMLInputElement.formEnctype	1	1	1
api.HTMLInputElement.formMethod	1	1	1
api.HTMLInputElement.formNoValidate	1	1	1
api.HTMLInputElement.formTarget	1	1	1
api.HTMLInputElement.height	1	1	1
api.HTMLInputElement.incremental	1	0	0
api.HTMLInputElement.indeterminate	1	1	1
api.HTMLInputElement.invalid_event	1	1	1
api.HTMLInputElement.labels	1	1	1
api.HTMLInputElement.list	1	1	1
api.HTMLInputElement.max	1	1	1
api.HTMLInputElement.maxLength	1	1	1
api.HTMLInputElement.min	1	1	1
api.HTMLInputElement.minLength	1	1	1
api.HTMLInputElement.multiple	1	1	1
api.HTMLInputElement.name	1	1	1
api.HTMLInputElement.pattern	1	1	1
api.HTMLInputElement.placeholder	1	1	1
api.HTMLInputElement.popoverTargetAction	1	1	1
api.HTMLInputElement.popoverTargetElement	1	1	1
api.HTMLInputElement.popoverTargetElement.implicit_anchor_reference	1	1	1
api.HTMLInputElement.readOnly	1	1	1
api.HTMLInputElement.reportValidity	1	1	1
api.HTMLInputElement.required	1	1	1
api.HTMLInputElement.search_event	1	0	0
api.HTMLInputElement.select	1	1	1
api.HTMLInputElement.select_event	1	1	1
api.HTMLInputElement.selectionDirection	1	1	1
api.HTMLInputElement.selectionEnd	1	1	1
api.HTMLInputElement.selectionStart	1	1	1
api.HTMLInputElement.selectionchange_event	1	1	1
api.HTMLInputElement.setCustomValidity	1	1	1
api.HTMLInputElement.setRangeText	1	1	1
api.HTMLInputElement.setSelectionRange	1	1	1
api.HTMLInputElement.showPicker	1	1	1
api.HTMLInputElement.showPicker.autocomplete_input	1	0	0
api.HTMLInputElement.showPicker.color_input	1	1	1
api.HTMLInputElement.showPicker.datalist_input	1	1	1
api.HTMLInputElement.showPicker.date_input	1	1	1
api.HTMLInputElement.showPicker.datetime_local_input	1	1	1
api.HTMLInputElement.showPicker.file_input	1	1	1
api.HTMLInputElement.showPicker.month_input	1	0	0
api.HTMLInputElement.showPicker.time_input	1	0	1
api.HTMLInputElement.showPicker.week_input	1	0	0
api.HTMLInputElement.size	1	1	1
api.HTMLInputElement.src	1	1	1
api.HTMLInputElement.step	1	1	1
api.HTMLInputElement.stepDown	1	1	1
api.HTMLInputElement.stepUp	1	1	1
api.HTMLInputElement.type	1	1	1
api.HTMLInputElement.useMap	1	1	1
api.HTMLInputElement.validationMessage	1	1	1
api.HTMLInputElement.validity	1	1	1
api.HTMLInputElement.value	1	1	1
api.HTMLInputElement.valueAsDate	1	1	1
api.HTMLInputElement.valueAsNumber	1	1	1
api.HTMLInputElement.webkitEntries	1	1	1
api.HTMLInputElement.webkitdirectory	1	1	1
api.HTMLInputElement.width	1	1	1
api.HTMLInputElement.willValidate	1	1	1
api.HTMLInstallElement	0	0	0
api.HTMLInstallElement.initialPermissionStatus	0	0	0
api.HTMLInstallElement.installresult_event	0	0	0
api.HTMLInstallElement.invalidReason	0	0	0
api.HTMLInstallElement.isValid	0	0	0
api.HTMLInstallElement.manifest	0	0	0
api.HTMLInstallElement.manifestId	0	0	0
api.HTMLInstallElement.permissionStatus	0	0	0
api.HTMLInstallElement.validationstatuschange_event	0	0	0
api.HTMLLIElement	1	1	1
api.HTMLLIElement.type	1	1	1
api.HTMLLIElement.value	1	1	1
api.HTMLLabelElement	1	1	1
api.HTMLLabelElement.control	1	1	1
api.HTMLLabelElement.form	1	1	1
api.HTMLLabelElement.htmlFor	1	1	1
api.HTMLLegendElement	1	1	1
api.HTMLLegendElement.align	1	1	1
api.HTMLLegendElement.form	1	1	1
api.HTMLLinkElement	1	1	1
api.HTMLLinkElement.as	1	1	1
api.HTMLLinkElement.blocking	1	0	1
api.HTMLLinkElement.charset	1	1	1
api.HTMLLinkElement.crossOrigin	1	1	1
api.HTMLLinkElement.disabled	1	1	1
api.HTMLLinkElement.fetchPriority	1	1	1
api.HTMLLinkElement.href	1	1	1
api.HTMLLinkElement.hreflang	1	1	1
api.HTMLLinkElement.imageSizes	1	1	1
api.HTMLLinkElement.imageSrcset	1	1	1
api.HTMLLinkElement.integrity	1	1	1
api.HTMLLinkElement.media	1	1	1
api.HTMLLinkElement.referrerPolicy	1	1	1
api.HTMLLinkElement.referrerPolicy.no-referrer-when-downgrade	1	0	1
api.HTMLLinkElement.referrerPolicy.origin-when-cross-origin	1	0	1
api.HTMLLinkElement.referrerPolicy.unsafe-url	1	0	1
api.HTMLLinkElement.rel	1	1	1
api.HTMLLinkElement.relList	1	1	1
api.HTMLLinkElement.rev	1	1	1
api.HTMLLinkElement.sheet	1	1	1
api.HTMLLinkElement.sizes	1	1	1
api.HTMLLinkElement.target	1	1	1
api.HTMLLinkElement.type	1	1	1
api.HTMLMapElement	1	1	1
api.HTMLMapElement.areas	1	1	1
api.HTMLMapElement.name	1	1	1
api.HTMLMarqueeElement	1	1	1
api.HTMLMarqueeElement.behavior	1	1	1
api.HTMLMarqueeElement.bgColor	1	1	1
api.HTMLMarqueeElement.direction	1	1	1
api.HTMLMarqueeElement.height	1	1	1
api.HTMLMarqueeElement.hspace	1	1	1
api.HTMLMarqueeElement.loop	1	1	1
api.HTMLMarqueeElement.scrollAmount	1	1	1
api.HTMLMarqueeElement.scrollDelay	1	1	1
api.HTMLMarqueeElement.start	1	1	1
api.HTMLMarqueeElement.stop	1	1	1
api.HTMLMarqueeElement.trueSpeed	1	1	1
api.HTMLMarqueeElement.vspace	1	1	1
api.HTMLMarqueeElement.width	1	1	1
api.HTMLMediaElement	1	1	1
api.HTMLMediaElement.abort_event	1	1	1
api.HTMLMediaElement.addTextTrack	1	1	1
api.HTMLMediaElement.audioTracks	0	0	1
api.HTMLMediaElement.autoplay	1	1	1
api.HTMLMediaElement.buffered	1	1	1
api.HTMLMediaElement.canPlayType	1	1	1
api.HTMLMediaElement.canplay_event	1	1	1
api.HTMLMediaElement.canplaythrough_event	1	1	1
api.HTMLMediaElement.captureStream	1	1	0
api.HTMLMediaElement.controller	0	0	1
api.HTMLMediaElement.controls	1	1	1
api.HTMLMediaElement.controlsList	1	0	0
api.HTMLMediaElement.crossOrigin	1	1	1
api.HTMLMediaElement.currentSrc	1	1	1
api.HTMLMediaElement.currentTime	1	1	1
api.HTMLMediaElement.defaultMuted	1	1	1
api.HTMLMediaElement.defaultPlaybackRate	1	1	1
api.HTMLMediaElement.disableRemotePlayback	1	0	1
api.HTMLMediaElement.duration	1	1	1
api.HTMLMediaElement.durationchange_event	1	1	1
api.HTMLMediaElement.emptied_event	1	1	1
api.HTMLMediaElement.encrypted_event	1	1	1
api.HTMLMediaElement.ended	1	1	1
api.HTMLMediaElement.ended_event	1	1	1
api.HTMLMediaElement.error	1	1	1
api.HTMLMediaElement.error_event	1	1	1
api.HTMLMediaElement.fastSeek	0	1	1
api.HTMLMediaElement.getStartDate	0	0	1
api.HTMLMediaElement.load	1	1	1
api.HTMLMediaElement.loadeddata_event	1	1	1
api.HTMLMediaElement.loadedmetadata_event	1	1	1
api.HTMLMediaElement.loading	1	0	0
api.HTMLMediaElement.loadstart_event	1	1	1
api.HTMLMediaElement.loop	1	1	1
api.HTMLMediaElement.mediaGroup	0	0	1
api.HTMLMediaElement.mediaKeys	1	1	1
api.HTMLMediaElement.mozAudioCaptured	0	1	0
api.HTMLMediaElement.mozCaptureStreamUntilEnded	0	1	0
api.HTMLMediaElement.mozFragmentEnd	0	1	0
api.HTMLMediaElement.mozGetMetadata	0	1	0
api.HTMLMediaElement.muted	1	1	1
api.HTMLMediaElement.networkState	1	1	1
api.HTMLMediaElement.pause	1	1	1
api.HTMLMediaElement.pause_event	1	1	1
api.HTMLMediaElement.paused	1	1	1
api.HTMLMediaElement.play	1	1	1
api.HTMLMediaElement.play.returns_promise	1	1	1
api.HTMLMediaElement.play_event	1	1	1
api.HTMLMediaElement.playbackRate	1	1	1
api.HTMLMediaElement.playbackRate.negative_values	0	0	1
api.HTMLMediaElement.played	1	1	1
api.HTMLMediaElement.playing_event	1	1	1
api.HTMLMediaElement.preload	1	1	1
api.HTMLMediaElement.preservesPitch	1	1	1
api.HTMLMediaElement.progress_event	1	1	1
api.HTMLMediaElement.ratechange_event	1	1	1
api.HTMLMediaElement.readyState	1	1	1
api.HTMLMediaElement.remote	1	0	1
api.HTMLMediaElement.seekable	1	1	1
api.HTMLMediaElement.seeked_event	1	1	1
api.HTMLMediaElement.seeking	1	1	1
api.HTMLMediaElement.seeking_event	1	1	1
api.HTMLMediaElement.setMediaKeys	1	1	1
